source_id,legacy_work_key,original_path,section_no,heading,start_line,end_line,role,role_confidence,split_required,section_sha1
LS-WS-0099,C103,audit/WS_C103_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_COMPLETION_BOUNDARY_REVIEW.md,8,C103 Initial Implementation Evidence Append - 2026-06-30,168,185,EVIDENCE,HIGH,NO,5F526803E3E234CD290E6FFA7BA5957351FC381E
LS-WS-0099,C103,audit/WS_C103_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_COMPLETION_BOUNDARY_REVIEW.md,9,C103 Final Operator Evidence Append - 2026-06-30,186,252,EVIDENCE,HIGH,NO,670749D9A5C0AA499A08E5BFB96307ECB49ED311
LS-WS-0100,C104,audit/WS_C104_OPERATOR_VALIDATION_COMMANDS.md,1,WS C104 Operator Validation Commands,1,102,EVIDENCE,HIGH,NO,AC9AD844F5EF41C64D8A6AB8AED3FEB78AFFF957
LS-WS-0101,C104,audit/WS_C104_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_READINESS_REVIEW.md,1,WS C104 Weekly Swing Watchlist Non-Live Rehearsal Handoff Readiness Review,1,98,DECISION,HIGH,NO,31070A122E370C5EFF1664A3DFFF2F5EB30F1B5E
LS-WS-0102,C105,audit/WS_C105_OPERATOR_VALIDATION_COMMANDS.md,1,WS C105 Operator Validation Commands,1,93,EVIDENCE,HIGH,NO,EAC66203341C0D9A4BB8D46FC9109BDC738540DB
LS-WS-0103,C105,audit/WS_C105_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_FINALIZATION_REVIEW.md,1,WS C105 Weekly Swing Watchlist Non-Live Rehearsal Handoff Finalization Review,1,101,DECISION,MEDIUM,NO,42B65C1BF2422C49D507C3D216531E80ED4CDB02
LS-WS-0104,C106,audit/WS_C106_OPERATOR_VALIDATION_COMMANDS.md,0,(preamble/title),1,8,CONTEXT,CONTEXT,NO,00E28BFBD1061FDF1A3F43FBE36AE439E50F6027
LS-WS-0104,C106,audit/WS_C106_OPERATOR_VALIDATION_COMMANDS.md,1,Required Operator Reading,9,58,EVIDENCE,HIGH,NO,6ADB92C76D454E55729423DA8EC586B826FF9E0C
LS-WS-0104,C106,audit/WS_C106_OPERATOR_VALIDATION_COMMANDS.md,2,Positive Runtime Command,59,78,EVIDENCE,HIGH,NO,FC66D6CB42C12D50B6372A70FBE8B74A55DAC3BC
LS-WS-0104,C106,audit/WS_C106_OPERATOR_VALIDATION_COMMANDS.md,3,Negative Approval Gate,79,127,EVIDENCE,MEDIUM,NO,ED3660C7EE1B28FD0CEC05F3ED08BC62BC333801
LS-WS-0104,C106,audit/WS_C106_OPERATOR_VALIDATION_COMMANDS.md,4,PHPUnit,128,134,EVIDENCE,HIGH,NO,667A9AD51F6DF5DE8B88DAC590DD0AA2AF69E797
LS-WS-0104,C106,audit/WS_C106_OPERATOR_VALIDATION_COMMANDS.md,5,Runtime Evidence,135,158,EVIDENCE,HIGH,NO,00D8C2B787797FD13512F2A518D8BD0432FD0EFD
LS-WS-0105,C106,audit/WS_C106_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_COMPLETION_BOUNDARY_REVIEW.md,0,(preamble/title),1,11,CONTEXT,CONTEXT,NO,77619D19A1685C8D26309F44BC23D8D4FD960525
LS-WS-0105,C106,audit/WS_C106_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_COMPLETION_BOUNDARY_REVIEW.md,1,Source Lock,12,26,DECISION,HIGH,NO,57AF71B0BB8FD5BF10D08E988649480836C14D61
LS-WS-0105,C106,audit/WS_C106_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_COMPLETION_BOUNDARY_REVIEW.md,2,Required Checks,27,71,DECISION,HIGH,NO,6990FB39E7C30B5DFC317AF3A405075B2990B282
LS-WS-0105,C106,audit/WS_C106_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_COMPLETION_BOUNDARY_REVIEW.md,3,Boundary,72,81,DECISION,HIGH,NO,3156B856381DD454CCBB1E034DE6FFB7F6904F41
LS-WS-0105,C106,audit/WS_C106_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_COMPLETION_BOUNDARY_REVIEW.md,4,Runtime Evidence,82,113,EVIDENCE,HIGH,NO,2C98FD20D4FD78A96E01E67D617D1320CA5764BE
LS-WS-0106,C107,audit/WS_C107_OPERATOR_VALIDATION_COMMANDS.md,0,(preamble/title),1,8,CONTEXT,CONTEXT,NO,A90E3A824E623F727798C3A25F5DCD0C56D5109A
LS-WS-0106,C107,audit/WS_C107_OPERATOR_VALIDATION_COMMANDS.md,1,Required Operator Reading,9,58,EVIDENCE,HIGH,NO,2F0307B06982AA88B1581EE550960C11518E75B3
LS-WS-0106,C107,audit/WS_C107_OPERATOR_VALIDATION_COMMANDS.md,2,Positive Runtime Command,59,78,EVIDENCE,HIGH,NO,BC88D9C5BAD2BF70C073708B49CD4AACE3CEA7FB
LS-WS-0106,C107,audit/WS_C107_OPERATOR_VALIDATION_COMMANDS.md,3,Negative Approval Gate,79,127,DECISION,MEDIUM,NO,765509CB1E814D496394EB6893F6A0E077339B2F
LS-WS-0106,C107,audit/WS_C107_OPERATOR_VALIDATION_COMMANDS.md,4,PHPUnit,128,134,EVIDENCE,HIGH,NO,7552D081BA310A50B4205FBA7477FF5F27E81E61
LS-WS-0106,C107,audit/WS_C107_OPERATOR_VALIDATION_COMMANDS.md,5,Runtime Evidence,135,158,EVIDENCE,HIGH,NO,F02F1CEDA1123CBDAC26844C8DD296248A4F8B09
LS-WS-0107,C107,audit/WS_C107_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_CLOSURE_SEAL_REVIEW.md,0,(preamble/title),1,11,CONTEXT,CONTEXT,NO,3C4EBF3A4B8EC942C93332A434011F8CE8D22869
LS-WS-0107,C107,audit/WS_C107_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_CLOSURE_SEAL_REVIEW.md,1,Source Lock,12,26,DECISION,HIGH,NO,D6DA2E74BFAE98E059870282C48E99DA68949BEA
LS-WS-0107,C107,audit/WS_C107_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_CLOSURE_SEAL_REVIEW.md,2,Required Checks,27,71,DECISION,HIGH,NO,E797B4CE2EDC8066C05A2CFFD2326AA216DBC2C2
LS-WS-0107,C107,audit/WS_C107_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_CLOSURE_SEAL_REVIEW.md,3,Boundary,72,81,DECISION,HIGH,NO,DD80D77CE9EBFB958DAF97D1B7B67408F7B5CF2F
LS-WS-0107,C107,audit/WS_C107_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_CLOSURE_SEAL_REVIEW.md,4,Runtime Evidence,82,113,EVIDENCE,HIGH,NO,E26C98CB04D4E08EEFF2E55A7008DEEC830305B3
LS-WS-0108,C108,audit/WS_C108_OPERATOR_VALIDATION_COMMANDS.md,0,(preamble/title),1,8,CONTEXT,CONTEXT,NO,35774FD77D42EFDDFC9CF5018957AD1B7AC1E394
LS-WS-0108,C108,audit/WS_C108_OPERATOR_VALIDATION_COMMANDS.md,1,Required Operator Reading,9,58,EVIDENCE,HIGH,NO,F67BE023DCB49924D949F9AC5139A2667CD0A47A
LS-WS-0108,C108,audit/WS_C108_OPERATOR_VALIDATION_COMMANDS.md,2,Positive Runtime Command,59,78,EVIDENCE,HIGH,NO,E11E2DF82757B16E3F1A94FAB2CF13090BFCACA4
LS-WS-0108,C108,audit/WS_C108_OPERATOR_VALIDATION_COMMANDS.md,3,Negative Approval Gate,79,127,DECISION,MEDIUM,NO,9787E1D9A0229F54CD68BD8F110FB45B1ACCEED4
LS-WS-0108,C108,audit/WS_C108_OPERATOR_VALIDATION_COMMANDS.md,4,PHPUnit,128,134,EVIDENCE,HIGH,NO,7C673A5B08E213A60CD8E983892A8E324A19E0B0
LS-WS-0108,C108,audit/WS_C108_OPERATOR_VALIDATION_COMMANDS.md,5,Runtime Evidence,135,158,EVIDENCE,HIGH,NO,7CA5AB206272C4AA512DE064223AFDBDBBC025F6
LS-WS-0109,C108,audit/WS_C108_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_REVIEW.md,0,(preamble/title),1,11,CONTEXT,CONTEXT,NO,546D9C175411977008D8285CF3C11E629EEFBD27
LS-WS-0109,C108,audit/WS_C108_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_REVIEW.md,1,Source Lock,12,26,EVIDENCE,HIGH,NO,A9F5C0F1BF17EF2CF7611DF33ABE4F51F6E94080
LS-WS-0109,C108,audit/WS_C108_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_REVIEW.md,2,Required Checks,27,71,EVIDENCE,HIGH,NO,80F27F263B8368606FECCA371125CC73E8E68D28
LS-WS-0109,C108,audit/WS_C108_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_REVIEW.md,3,Boundary,72,81,EVIDENCE,HIGH,NO,17D0C0447ACE1EC7DC1E5E92E6D6B72004B2BB8D
LS-WS-0109,C108,audit/WS_C108_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_REVIEW.md,4,Runtime Evidence,82,115,EVIDENCE,HIGH,NO,BE7C55CF1141E641FA7200C3056BD4907DA07751
LS-WS-0110,C109,audit/WS_C109_OPERATOR_VALIDATION_COMMANDS.md,0,(preamble/title),1,8,CONTEXT,CONTEXT,NO,2F9C4565DA64D9BAED7AE0487A3C211B2D030348
LS-WS-0110,C109,audit/WS_C109_OPERATOR_VALIDATION_COMMANDS.md,1,Required Operator Reading,9,71,EVIDENCE,HIGH,NO,4142124EAF706F6F60D24C71AB163B9ED2202789
LS-WS-0110,C109,audit/WS_C109_OPERATOR_VALIDATION_COMMANDS.md,2,Positive Runtime Command,72,91,EVIDENCE,HIGH,NO,52373E445E247FD5863CF09C6B1349148F1D4FE9
LS-WS-0110,C109,audit/WS_C109_OPERATOR_VALIDATION_COMMANDS.md,3,Artifact Inspection,92,168,EVIDENCE,HIGH,NO,C3F382A37E0925000C087964E161AA65CD39A511
LS-WS-0110,C109,audit/WS_C109_OPERATOR_VALIDATION_COMMANDS.md,4,C109 File SHA1,169,174,EVIDENCE,HIGH,NO,3C01A535BCCD48381D6E2401CF1596D198F23DA6
LS-WS-0110,C109,audit/WS_C109_OPERATOR_VALIDATION_COMMANDS.md,5,Negative Approval Gate,175,225,EVIDENCE,MEDIUM,NO,6528D8A2D6229544BE11846C9A97E2F88493C508
LS-WS-0110,C109,audit/WS_C109_OPERATOR_VALIDATION_COMMANDS.md,6,C109 Final Operator Evidence Captured - 2026-06-30,226,287,EVIDENCE,HIGH,NO,EB98167350E712D72354959131E202CFBF5EAA65
LS-WS-0111,C109,audit/WS_C109_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_REVIEW.md,0,(preamble/title),1,11,CONTEXT,CONTEXT,NO,2196468CBFFFAF24681CF07F5F0EDE1507B69477
LS-WS-0111,C109,audit/WS_C109_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_REVIEW.md,1,Source Lock,12,26,EVIDENCE,HIGH,NO,8E41DD7CDBB03687E2D2076E195DA9E05E9291EA
LS-WS-0111,C109,audit/WS_C109_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_REVIEW.md,2,Required Checks,27,83,EVIDENCE,HIGH,NO,34A096317C9D6A5B4F4136F26E0E85161EFF1B93
LS-WS-0111,C109,audit/WS_C109_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_REVIEW.md,3,Documentation Hygiene Guard,84,90,EVIDENCE,HIGH,NO,E151A1DF5EFC8106A95ED504CC5D078E10B51BF8
LS-WS-0111,C109,audit/WS_C109_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_REVIEW.md,4,Boundary,91,101,EVIDENCE,HIGH,NO,FDF32F5EF222AD23230FF527AC0FDD673F8BF695
LS-WS-0111,C109,audit/WS_C109_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_REVIEW.md,5,Runtime Evidence,102,161,EVIDENCE,HIGH,NO,02AE46C0EB63A6434313F49B4CD286B7C4DAA820
LS-WS-0112,C10,audit/WS_C10_EXIT_MODEL_DIAGNOSTIC_FINAL_RESULT.md,0,(preamble/title),1,4,CONTEXT,CONTEXT,YES,734EE248DE2F07CDAFC1CD81FB265A365AB14224
LS-WS-0112,C10,audit/WS_C10_EXIT_MODEL_DIAGNOSTIC_FINAL_RESULT.md,1,Scope,5,23,FINDING,HIGH,YES,A29F66A5746F4DCD0433346DD511DF050DDE549A
LS-WS-0112,C10,audit/WS_C10_EXIT_MODEL_DIAGNOSTIC_FINAL_RESULT.md,2,Runtime Diagnostic Change,24,38,FINDING,HIGH,YES,1C8289974BDAB4C52EF0F95568FBDFAA6FC59D89
LS-WS-0112,C10,audit/WS_C10_EXIT_MODEL_DIAGNOSTIC_FINAL_RESULT.md,3,Batched C07 Drilldown,39,76,FINDING,HIGH,YES,7D934237395359A9C8327BD61B26D166413112E4
LS-WS-0112,C10,audit/WS_C10_EXIT_MODEL_DIAGNOSTIC_FINAL_RESULT.md,4,C10 Findings,77,129,EVIDENCE,MEDIUM,YES,3DA1A28FB31E2BD7B591A5576A6881B19739A468
LS-WS-0112,C10,audit/WS_C10_EXIT_MODEL_DIAGNOSTIC_FINAL_RESULT.md,5,Decision,130,144,FINDING,HIGH,YES,79102AC6A55DBDEBD5D8F2217E7B7E5506CADE72
LS-WS-0112,C10,audit/WS_C10_EXIT_MODEL_DIAGNOSTIC_FINAL_RESULT.md,6,Validation,145,160,FINDING,HIGH,YES,7DA304E90E4DB4343E296AF6DE48D06E414120AE
LS-WS-0113,C10,audit/WS_C10_OPERATOR_VALIDATION_COMMANDS.md,0,(preamble/title),1,4,CONTEXT,CONTEXT,NO,33791B85BB5EB87699EAC90D6E9ADF8187E6969A
LS-WS-0113,C10,audit/WS_C10_OPERATOR_VALIDATION_COMMANDS.md,1,PHP Lint,5,22,EVIDENCE,HIGH,NO,B3AD52883F70109919425B16799D0F5C97CFC0D5
LS-WS-0113,C10,audit/WS_C10_OPERATOR_VALIDATION_COMMANDS.md,2,PHPUnit,23,41,EVIDENCE,HIGH,NO,4F156B485A68F7A6F39AEF9D0D11714748E32D0E
LS-WS-0113,C10,audit/WS_C10_OPERATOR_VALIDATION_COMMANDS.md,3,Batched C07 Exit-Model Drilldown,42,96,EVIDENCE,HIGH,NO,45BF3D4E417E832E46CF7172C756DBFEFD2D79EA
LS-WS-0113,C10,audit/WS_C10_OPERATOR_VALIDATION_COMMANDS.md,4,Expected Strategy-Quality Markers,97,112,EVIDENCE,HIGH,NO,D6095D96C47347524F7F96BD5793F3D55C465142
LS-WS-0113,C10,audit/WS_C10_OPERATOR_VALIDATION_COMMANDS.md,5,OOS Guard,113,126,EVIDENCE,HIGH,NO,BAD8571D5B015503E1C0336BDD0C455B50F20D59
LS-WS-0114,C110,audit/WS_C110_OPERATOR_VALIDATION_COMMANDS.md,0,(preamble/title),1,8,CONTEXT,CONTEXT,NO,690CE5C34720617C4F1BCBB5213C95869391A91C
LS-WS-0114,C110,audit/WS_C110_OPERATOR_VALIDATION_COMMANDS.md,1,Required Operator Reading,9,73,EVIDENCE,HIGH,NO,59DF677D4B41AA83BE23CD59A83CD8C36F2D495E
LS-WS-0114,C110,audit/WS_C110_OPERATOR_VALIDATION_COMMANDS.md,2,Focused PHPUnit,74,79,EVIDENCE,HIGH,NO,A50F65F453DAF715BC0F6FE081017FB5A1A0A547
LS-WS-0114,C110,audit/WS_C110_OPERATOR_VALIDATION_COMMANDS.md,3,Full Watchlist PHPUnit,80,85,EVIDENCE,HIGH,NO,463D4E518235051DA2354410C08A70DEE164079F
LS-WS-0114,C110,audit/WS_C110_OPERATOR_VALIDATION_COMMANDS.md,4,Positive Runtime Command,86,105,EVIDENCE,HIGH,NO,582D66A858D2D7A02D91B7B3D98DD55939F240E7
LS-WS-0114,C110,audit/WS_C110_OPERATOR_VALIDATION_COMMANDS.md,5,Artifact Inspection,106,182,EVIDENCE,HIGH,NO,CE797A1ACB94C19274733D8D7BFCA1B2A132C014
LS-WS-0114,C110,audit/WS_C110_OPERATOR_VALIDATION_COMMANDS.md,6,C110 File SHA1,183,188,EVIDENCE,HIGH,NO,724BE89B9E1D54542CE55ECAC1842A9F544FC30F
LS-WS-0114,C110,audit/WS_C110_OPERATOR_VALIDATION_COMMANDS.md,7,Negative Approval Gate,189,239,DECISION,MEDIUM,NO,337CFBFE9F0FE012BC485A1A9DBA742D71A3475A
LS-WS-0114,C110,audit/WS_C110_OPERATOR_VALIDATION_COMMANDS.md,8,C110 Final Operator Evidence Captured - 2026-06-30,240,298,EVIDENCE,HIGH,NO,DC985B35CAED147416DF014E03EDE8DA128839F4
LS-WS-0115,C110,audit/WS_C110_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_SEAL_REVIEW.md,0,(preamble/title),1,11,CONTEXT,CONTEXT,NO,FC5183C0A00A9DFBA05D287EB88FB470D5B9A56B
LS-WS-0115,C110,audit/WS_C110_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_SEAL_REVIEW.md,1,Source Lock,12,26,EVIDENCE,HIGH,NO,79119F657EEF8C4F7BF1A965B9959ADA9503934B
LS-WS-0115,C110,audit/WS_C110_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_SEAL_REVIEW.md,2,Required Checks,27,85,EVIDENCE,HIGH,NO,F14E9B3B9CEB2A9BE0C45DE159C8EF1CA92CBAA2
LS-WS-0115,C110,audit/WS_C110_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_SEAL_REVIEW.md,3,Documentation Hygiene Guard,86,92,EVIDENCE,HIGH,NO,9B97186061BF150119CC082EE438942710F42A13
LS-WS-0115,C110,audit/WS_C110_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_SEAL_REVIEW.md,4,Boundary,93,103,EVIDENCE,HIGH,NO,4FD491E99598CDE00896AEC848A3F63BA98B1492
LS-WS-0115,C110,audit/WS_C110_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_COMPLETION_SEAL_REVIEW.md,5,Runtime Evidence,104,160,EVIDENCE,HIGH,NO,77603A76DC68A765C8D42E5500194212A2E8124D
LS-WS-0116,C111,audit/WS_C111_OPERATOR_VALIDATION_COMMANDS.md,0,(preamble/title),1,8,CONTEXT,CONTEXT,NO,8B040607AB49CB224C9183D373B45F68A40E9B7E
LS-WS-0116,C111,audit/WS_C111_OPERATOR_VALIDATION_COMMANDS.md,1,Required Operator Reading,9,75,EVIDENCE,HIGH,NO,2CD6F1D36990D794644B86D4370A2A587BE3268D
LS-WS-0116,C111,audit/WS_C111_OPERATOR_VALIDATION_COMMANDS.md,2,Focused PHPUnit,76,81,EVIDENCE,HIGH,NO,6BD19BAB2546C459107B191D85DFF12AA92F9BCB
LS-WS-0116,C111,audit/WS_C111_OPERATOR_VALIDATION_COMMANDS.md,3,Full Watchlist PHPUnit,82,87,EVIDENCE,HIGH,NO,463D4E518235051DA2354410C08A70DEE164079F
LS-WS-0116,C111,audit/WS_C111_OPERATOR_VALIDATION_COMMANDS.md,4,Positive Runtime Command,88,107,EVIDENCE,HIGH,NO,731C269ECF4F9E96B3DF9F2AE6DAB36528C8040C
LS-WS-0116,C111,audit/WS_C111_OPERATOR_VALIDATION_COMMANDS.md,5,Artifact Inspection,108,197,EVIDENCE,HIGH,NO,A12FFF393285FB97578BC7A8FF6D0C72C976D9A4
LS-WS-0116,C111,audit/WS_C111_OPERATOR_VALIDATION_COMMANDS.md,6,C111 File SHA1,198,203,EVIDENCE,HIGH,NO,6A3B098AC31995BE3FD3FDF44AA0CD24DDACF824
LS-WS-0116,C111,audit/WS_C111_OPERATOR_VALIDATION_COMMANDS.md,7,Negative Approval Gate,204,254,DECISION,MEDIUM,NO,289C3656F35A2BBC98BE2B9C540408170866C6A1
LS-WS-0116,C111,audit/WS_C111_OPERATOR_VALIDATION_COMMANDS.md,8,C111 Final Operator Evidence Captured - 2026-06-30,255,291,EVIDENCE,HIGH,NO,EC6D68ABBEDBF27051BD1AF1478D1892387B4D08
LS-WS-0116,C111,audit/WS_C111_OPERATOR_VALIDATION_COMMANDS.md,9,C111/C112 Boundary Clarification For Operator - 2026-06-30,292,307,EVIDENCE,HIGH,NO,B575B274819A731146A8302057BF6745F21D2832
LS-WS-0117,C111,audit/WS_C111_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_FINAL_CLOSURE_REVIEW.md,0,(preamble/title),1,11,CONTEXT,CONTEXT,NO,389C509FCD31E7820F5CF44F9B7F4DCF4CBEC6A8
LS-WS-0117,C111,audit/WS_C111_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_FINAL_CLOSURE_REVIEW.md,1,Source Lock,12,26,DECISION,HIGH,NO,9FCCD560E215109499C06305B3B9F8ADFC684F8F
LS-WS-0117,C111,audit/WS_C111_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_FINAL_CLOSURE_REVIEW.md,2,Required Checks,27,87,DECISION,HIGH,NO,0197E407A14797ABF36497658150DA2DEA7F43C2
LS-WS-0117,C111,audit/WS_C111_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_FINAL_CLOSURE_REVIEW.md,3,Documentation Hygiene Guard,88,96,DECISION,MEDIUM,NO,E145F7221AB5D820AE99D15CA52DB91CF1919E22
LS-WS-0117,C111,audit/WS_C111_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_FINAL_CLOSURE_REVIEW.md,4,Boundary,97,107,DECISION,HIGH,NO,8F3FD028C64C1EEEAFB56E811E50890FFBD77148
LS-WS-0117,C111,audit/WS_C111_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_FINAL_CLOSURE_REVIEW.md,5,Runtime Evidence,108,165,EVIDENCE,HIGH,NO,D5467FE43CF7169FDFA72F72FF2B7150AB8E5996
LS-WS-0117,C111,audit/WS_C111_WEEKLY_SWING_WATCHLIST_NON_LIVE_REHEARSAL_HANDOFF_AUDIT_ARCHIVE_FINAL_CLOSURE_REVIEW.md,6,C111/C112 Boundary Clarification - 2026-06-30,166,191,DECISION,HIGH,NO,F523C3E89878069FEBC46EA268DA1694F3A38D0B
LS-WS-0118,C112,audit/WS_C112_OPERATOR_VALIDATION_COMMANDS.md,0,(preamble/title),1,6,CONTEXT,CONTEXT,NO,34FC48E23A9037AAC04360C0EB374BC3E127D3F0
LS-WS-0118,C112,audit/WS_C112_OPERATOR_VALIDATION_COMMANDS.md,1,Required Operator Reading,7,41,EVIDENCE,HIGH,NO,34B78F3EFA00CAD6F1F10A97450C65805F5730D7
LS-WS-0118,C112,audit/WS_C112_OPERATOR_VALIDATION_COMMANDS.md,2,Focused PHPUnit,42,47,EVIDENCE,HIGH,NO,34F7067C2D28601FE5BC3FA5693BC0CCFCC9E258
LS-WS-0118,C112,audit/WS_C112_OPERATOR_VALIDATION_COMMANDS.md,3,Full Watchlist PHPUnit,48,53,EVIDENCE,HIGH,NO,463D4E518235051DA2354410C08A70DEE164079F
LS-WS-0118,C112,audit/WS_C112_OPERATOR_VALIDATION_COMMANDS.md,4,Positive Runtime Command,54,73,EVIDENCE,HIGH,NO,B674EEFE13A428A5361D079DF250CBFED0176FBE
LS-WS-0118,C112,audit/WS_C112_OPERATOR_VALIDATION_COMMANDS.md,5,Artifact Inspection,74,135,EVIDENCE,HIGH,NO,7A114819F1960D2111235D5F08E5ABEAB74ABA71
LS-WS-0118,C112,audit/WS_C112_OPERATOR_VALIDATION_COMMANDS.md,6,Negative Approval Gate,136,180,DECISION,MEDIUM,NO,E4EC35C6B3EF25E5AD53D31EE4F4F910A6F91206
LS-WS-0118,C112,audit/WS_C112_OPERATOR_VALIDATION_COMMANDS.md,7,C112 Final Operator Evidence Captured - 2026-06-30,181,220,EVIDENCE,HIGH,NO,3955988079F2AAD4EB51837ED62D034AE69B3E87
LS-WS-0118,C112,audit/WS_C112_OPERATOR_VALIDATION_COMMANDS.md,8,C111/C112 Boundary Clarification For Operator - 2026-06-30,221,239,EVIDENCE,HIGH,NO,1FBD509FBC83FA10025A06A5B853D79225C13929
LS-WS-0119,C112,audit/WS_C112_WEEKLY_SWING_WATCHLIST_PRODUCTION_PHASE_APPROVAL_REVIEW.md,0,(preamble/title),1,11,CONTEXT,CONTEXT,NO,06F7C76339EFA64C0F8FFB15B23165314CCB962F
LS-WS-0119,C112,audit/WS_C112_WEEKLY_SWING_WATCHLIST_PRODUCTION_PHASE_APPROVAL_REVIEW.md,1,Source Lock,12,26,DECISION,HIGH,NO,8E101BC64BDECBC93F7A61F4164B8B4B51A9BDF5
LS-WS-0119,C112,audit/WS_C112_WEEKLY_SWING_WATCHLIST_PRODUCTION_PHASE_APPROVAL_REVIEW.md,2,Required Checks,27,59,DECISION,HIGH,NO,D11E9CBBA3972518DA625DC2E5E1B28F973EAE47
LS-WS-0119,C112,audit/WS_C112_WEEKLY_SWING_WATCHLIST_PRODUCTION_PHASE_APPROVAL_REVIEW.md,3,Boundary,60,70,DECISION,HIGH,NO,9C047DF119361A29BE7A14076487AAA21B198B82
LS-WS-0119,C112,audit/WS_C112_WEEKLY_SWING_WATCHLIST_PRODUCTION_PHASE_APPROVAL_REVIEW.md,4,Runtime Evidence,71,114,EVIDENCE,HIGH,NO,D8DBCD35B653432E817125F54D4D45028B50173E
LS-WS-0119,C112,audit/WS_C112_WEEKLY_SWING_WATCHLIST_PRODUCTION_PHASE_APPROVAL_REVIEW.md,5,C111/C112 Boundary Clarification - 2026-06-30,115,140,DECISION,HIGH,NO,F523C3E89878069FEBC46EA268DA1694F3A38D0B
LS-WS-0120,C113,audit/WS_C113_OPERATOR_VALIDATION_COMMANDS.md,0,(preamble/title),1,6,CONTEXT,CONTEXT,NO,603D1C19A65F891416789736F5113C31E41CF607
LS-WS-0120,C113,audit/WS_C113_OPERATOR_VALIDATION_COMMANDS.md,1,Required Operator Reading,7,43,EVIDENCE,HIGH,NO,FE1F498D824FF3F2DFE23B15A4DB1339319E7201
LS-WS-0120,C113,audit/WS_C113_OPERATOR_VALIDATION_COMMANDS.md,2,Focused PHPUnit,44,55,EVIDENCE,HIGH,NO,79DB8C9FE01F498A86BCF0C2D43A35797CD02B8F
