legacy_source_id,original_path,source_sha1,section_start_line,section_end_line,heading,semantic_role,material_role,audit_disposition
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,4390,4425,IMPORT_ONLY_COMPLETED_NON_READABLE_RUN_CLOSURE_CONTRACT,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,4426,4455,STALE_ACTIVE_RUN_RECOVERY_CONTRACT,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,1,2,LUMEN_IMPLEMENTATION_STATUS,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3,15,CURRENT CANONICAL OVERRIDE — 2026-08-08,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,16,161,HISTORICAL SESSION RECORD — NON-AUTHORITATIVE UNDER V2,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,162,179,OPERATIONAL STATUS,DECISION,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,180,3026,CURRENT WORKING ENTRY,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3027,3134,RECENT LOCKED ENTRY,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3135,3553,VERIFIED IMPLEMENTATION ENTRIES,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3554,3618,Historical 2026-05-01 DB Schema & Migration Sync Validation,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3619,3625,Recovery-3 malformed fallback pointer fix — Coverage Gate Enforcement / No Coverage Bypass,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3626,3633,Recovery-4 fallback mirror fixture alignment — Coverage Gate Enforcement / No Coverage Bypass,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3634,3640,Recovery-5 baseline pointer mismatch message preservation — Coverage Gate Enforcement / No Coverage Bypass,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3641,3652,Hash / Seal / Dataset Integrity — Recovery round 3,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3653,3690,2026-05-20 Final Lock Patch — Unchanged Correction Evidence Consistency,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3691,3750,2026-05-21 Production Rollout Validation Runtime Parity Proof,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3751,3819,2026-05-21 — OPS_RUNTIME_PARITY_COMPLETION_SCHEDULER_PROVIDER_SMOKE,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3820,3859,2026-05-21 — PROVIDER RATE-LIMIT + SCHEDULER DUE-RUN PROOF RECONCILIATION,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3860,3916,2026-05-22 — FINAL PROVIDER SMOKE PASSED / OPS RUNTIME PARITY LOCK,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3917,3940,2026-05-23 — Final Provider Smoke / Full PHPUnit PASS Document Reconciliation,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3941,3997,2026-05-23 — SOURCE READY → FULL PRODUCTION READY GAP CLOSURE,FINDING,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,3998,4131,2026-05-24 — API Daily Runtime Proof / Final Post-Gap-Closure Validation,FINDING,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4132,4181,2026-05-25 - API BACKFILL RANGE FULL LIFECYCLE ORCHESTRATION,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4182,4245,2026-05-25 - API BACKFILL SOURCE ACQUISITION FAILURE CLASSIFICATION + DIAGNOSTICS,FINDING,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4246,4288,2026-05-25 - API BACKFILL CHECKPOINT + RESUME TELEMETRY CLEANUP,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4289,4341,2026-05-25 - API BACKFILL CHECKPOINT + RESUME MINOR NOTES CLEANUP,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4342,4364,2026-05-26 - API BACKFILL CHECKPOINT + RESUME MINOR NOTES FINAL FULL-SUITE LOCK,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4365,4410,2026-05-26 - OUT-OF-ORDER IMPORT INDICATOR DEPENDENCY IMPACT PATCH,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4411,4452,2026-05-27 - OUT-OF-ORDER IMPORT IMPACT EXECUTION + RECOVERED ROW APPLY,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4453,4472,2026-05-27 - OUT-OF-ORDER IMPORT IMPACT EXECUTION FINAL FULL-SUITE PROOF,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4473,4495,2026-05-27 - OUT-OF-ORDER IMPORT IMPACT PUBLICATION LIFECYCLE AUDIT CORRECTION,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4496,4534,2026-05-27 - OUT-OF-ORDER IMPORT HASH SEAL REPUBLICATION EXECUTION,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4535,4581,2026-05-27 - IMPORT-ONLY BACKFILL REPROCESS OUTPUT SURFACE CLEANUP + READABLE AUTO-CORRECTION,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4582,4607,2026-05-27 - FINAL LOCAL VALIDATION LOCK: IMPORT-ONLY BACKFILL OUTPUT + READABLE AUTO-CORRECTION,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4608,4633,2026-06-05 - PROVIDER SMOKE ARTIFACT REFRESH + FULL MARKETDATA SUITE RE-RUN,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4634,4661,Database Dictionary and Field Usage Governance,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,4662,4722,2026-07-05 - IMPORT-ONLY RUN CLOSURE + STALE ACTIVE RUN RECOVERY,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,1,5,MARKET BENCHMARK + INDICATOR EXTENSION INVENTORY,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,6,33,2026-06-02 Addendum - Weekly Swing Priority 1 Extension,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,34,40,Session Scope,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,41,46,Baseline Production-Ready Status,DECISION,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,47,59,Schema Changes,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,60,72,Benchmark Contract,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,73,80,Provider Symbol Contract,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,81,94,Indicator Formulas,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,95,105,"Affected Commands, Services, Repositories",IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,106,112,Read-Side / Publication Contract Impact,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,113,122,Tests Added / Updated,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,123,131,Runtime Validation Commands,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,132,150,Manual Database Checks,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,151,154,Evidence Export Status,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,155,158,Replay Verify Status,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,159,163,Config / ENV Governance,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,164,168,Remaining Risks,FINDING,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,169,180,Done Criteria,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,181,216,2026-05-24 — Final Runtime Proof Lock,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,217,245,2026-06-10 Addendum - Backfill Lifecycle Benchmark Non-Blocking Recovery,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,1,5,MARKET DATA CONSUMER READ MODEL INVENTORY,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,6,17,SESSION SCOPE,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,18,33,BASELINE PRODUCTION-READY STATUS,DECISION,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,34,44,CONSUMER READ BOUNDARY,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,45,61,WATCHLIST READ MODEL CONTRACT,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,62,78,PORTFOLIO PRICE READ MODEL CONTRACT,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,79,93,BENCHMARK READ MODEL CONTRACT,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,94,118,FRESHNESS / READINESS CONTRACT,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,119,135,AFFECTED REPOSITORIES / SERVICES,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,136,154,NO RAW / STAGING / LATEST / MAX(DATE) ENFORCEMENT,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,155,179,TESTS ADDED / UPDATED,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,180,292,RUNTIME VALIDATION COMMANDS,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,293,299,EVIDENCE / REPLAY IMPACT,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,300,306,REMAINING RISKS,FINDING,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,307,319,DONE CRITERIA,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,320,334,FINAL STATUS PLACEHOLDERS,DECISION,YES,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,1,2,Market-Data Implementation Ledger,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,3,6,2026-08-08 strict strategy-sync correction,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,7,22,Current-state role,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,23,28,State interpretation,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,29,44,Current controller state,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,45,50,Documentation / implementation revalidation note — 2026-08-08,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,51,79,"W18 remediation `F-028`, `F-029`, `F-030` — 2026-08-11",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,80,96,"`MD-REAUDIT W18` keenam — 2026-08-11, verdict `BLOCKED`",DECISION,YES,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,97,106,W18 remediation `F-037` — 2026-08-11,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,107,116,"W18 remediation `F-035`, `F-036` — 2026-08-11",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,117,126,W18 remediation `F-034` — 2026-08-11,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,127,145,W18 remediation `F-025` — 2026-08-11,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,146,159,W18 remediation `F-033` — 2026-08-11,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,160,178,"`MD-REAUDIT W15` — 2026-08-11 keempat — HISTORICAL, SUPERSEDED UNTUK `F-045`",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,179,198,"W15 remediation `F-043`, `F-044` — 2026-08-11, setelah `F-017` dipecah",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,199,218,"`MD-REAUDIT W15` — 2026-08-11 ketiga, penutup siklus W15",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,219,238,"W15 remediation `F-017` — 2026-08-11, `UNKNOWN` menjadi terukur",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,239,259,"`MD-REAUDIT W15` — 2026-08-11 kedua, diaudit terhadap rencana",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,260,283,"W15 remediation `F-017` — 2026-08-11, dengan dua koreksi atas diri sendiri",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,284,299,"`MD-REAUDIT W15` — 2026-08-11, penutupan `F-017` dibatalkan",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,300,325,"W15 remediation `F-006`, `F-017` — 2026-08-11",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,326,345,"`MD-REAUDIT W12` — 2026-08-11, rantai remediasi berhenti",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,346,357,W12 remediation `F-042` — 2026-08-11,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,358,371,W12 remediation `F-041` — 2026-08-11,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,372,391,W12 remediation `F-040` — 2026-08-11,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,392,429,"HISTORICAL, SUPERSEDED — W12 remediation `F-027` — 2026-08-11",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,430,445,Jalur masuk faktor korporasi otoritatif — 2026-08-11,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,446,457,"HISTORICAL, SUPERSEDED — W12 remediation `F-026` — 2026-08-11",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,458,474,W12 remediation `F-024` — 2026-08-11,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,475,501,Sector IDX-IC authority work — 2026-08-10,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,502,529,Work-order ledger — executed history with current revalidation overrides,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,530,597,W00 baseline — direkam 2026-08-03,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,598,627,"W01 record — stage 1 dan 2, ditutup 2026-08-03",CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,628,662,"W02 record — stage 3, ditutup 2026-08-03",CONTEXT,NO,SPLIT_EXACT_SECTION
